 Date Time Temp Humidity Light
11-10-2017 669 21 71 774
11-10-2017 674 21 71 804
11-10-2017 679 22 71 824
11-10-2017 684 21 70 777
11-10-2017 689 21 70 771
11-10-2017 694 21 70 800
11-10-2017 699 21 70 805
11-10-2017 704 21 70 791
11-10-2017 709 21 70 790
11-10-2017 714 21 70 771
11-10-2017 719 21 70 754
11-10-2017 724 21 69 704
11-10-2017 729 21 69 707
11-10-2017 734 21 69 721
11-10-2017 739 22 69 715
11-10-2017 744 21 69 792
11-10-2017 749 21 69 825
11-10-2017 754 21 69 794
11-10-2017 759 21 69 835
11-10-2017 764 21 69 833
11-10-2017 769 21 69 844
11-10-2017 774 21 69 838
11-10-2017 779 21 69 827
11-10-2017 784 21 68 831
11-10-2017 789 21 68 798
11-10-2017 794 21 68 832
11-10-2017 799 21 68 897
11-10-2017 804 22 68 880
11-10-2017 809 22 68 905
11-10-2017 814 22 68 878
11-10-2017 819 22 68 885
11-10-2017 824 22 68 878
11-10-2017 829 22 68 869
11-10-2017 834 22 68 873
11-10-2017 839 22 68 862
11-10-2017 844 22 68 879
11-10-2017 849 22 68 884
11-10-2017 854 21 68 898
11-10-2017 859 21 68 929
11-10-2017 864 21 68 939
11-10-2017 869 21 68 918
11-10-2017 874 21 68 893
11-10-2017 879 21 68 890
11-10-2017 884 21 68 903
11-10-2017 889 21 68 928
11-10-2017 894 21 68 909
11-10-2017 899 21 68 918
11-10-2017 904 21 68 922
11-10-2017 909 21 68 919
11-10-2017 914 21 68 931
11-10-2017 918 21 68 952
11-10-2017 923 21 67 963
11-10-2017 928 21 67 969
11-10-2017 933 22 67 973
11-10-2017 938 22 67 967
11-10-2017 943 22 67 968
11-10-2017 948 22 67 967
11-10-2017 953 22 67 959
11-10-2017 958 22 67 950
11-10-2017 963 22 67 956
11-10-2017 968 22 67 971
11-10-2017 973 22 67 982
11-10-2017 978 22 67 988
11-10-2017 983 20 68 995
11-10-2017 988 22 67 998
11-10-2017 993 21 67 1001
11-10-2017 998 21 67 1003
11-10-2017 1003 21 67 1004
11-10-2017 1008 22 67 1004
11-10-2017 1013 22 67 1005
11-10-2017 1018 22 67 1005
11-10-2017 1023 22 67 1005
11-10-2017 1028 22 67 1005
11-10-2017 1033 21 67 1005
11-10-2017 1038 21 67 1005
11-10-2017 1043 21 67 1005
11-10-2017 1048 21 66 1005
11-10-2017 1053 21 66 1005
11-10-2017 1058 21 66 1005
11-10-2017 1063 21 66 1005
11-10-2017 1068 21 66 1005
11-10-2017 1073 21 66 1005
11-10-2017 1078 21 66 1005
11-10-2017 1083 21 66 1005
11-10-2017 1088 21 66 1005
11-10-2017 1093 21 66 1005
11-10-2017 1098 21 66 1005
11-10-2017 1103 22 66 975
11-10-2017 1108 20 67 1006
11-10-2017 1113 21 66 1005
11-10-2017 1118 21 66 1005
11-10-2017 1123 21 66 1005
11-10-2017 1128 21 66 1005
11-10-2017 1133 21 66 1005
11-10-2017 1138 21 66 1005
11-10-2017 1143 21 66 1005
11-10-2017 1148 21 66 1005
11-10-2017 1153 21 66 1005
11-10-2017 1158 21 66 1005
11-10-2017 1163 22 66 1005
11-10-2017 1168 21 66 1005
11-10-2017 1173 21 66 1005
11-10-2017 1178 21 66 1005
11-10-2017 1183 21 66 1005
11-10-2017 1188 21 66 1005
11-10-2017 1193 20 67 1005
11-10-2017 1198 20 66 1005
11-10-2017 1203 21 66 1005
11-10-2017 1208 21 65 1005
11-10-2017 1213 20 66 1005
11-10-2017 1218 21 65 1005
11-10-2017 1223 21 65 1005
11-10-2017 1228 20 66 1005
11-10-2017 1233 21 65 1005
11-10-2017 1238 20 66 1005
11-10-2017 1243 21 65 1005
11-10-2017 1248 20 66 1005
11-10-2017 1253 20 66 1005
11-10-2017 1258 20 66 1005
11-10-2017 1263 20 66 1005
11-10-2017 1268 21 65 1005
11-10-2017 1273 21 65 1005
11-10-2017 1278 21 65 1005
11-10-2017 1283 20 66 1005
11-10-2017 1288 20 66 1005
11-10-2017 1293 20 66 1005
11-10-2017 1298 20 66 1005
11-10-2017 1303 20 66 1005
11-10-2017 1308 20 66 1005
11-10-2017 1313 20 66 1005
11-10-2017 1318 21 65 1005
11-10-2017 1323 20 66 1005
11-10-2017 1328 20 66 1005
11-10-2017 1333 20 66 1005
11-10-2017 1338 21 65 1005
11-10-2017 1343 20 66 1005
11-10-2017 1348 20 66 1005
11-10-2017 1353 20 66 1005
11-10-2017 1358 20 66 1005
11-10-2017 1363 20 66 1005
11-10-2017 1368 20 66 1005
11-10-2017 1373 20 66 1005
11-10-2017 1378 20 66 1005
11-10-2017 1383 20 66 1005
11-10-2017 1388 20 66 1005
11-10-2017 1393 20 66 1005
11-10-2017 1398 20 66 1005
11-10-2017 1403 20 66 1005
11-10-2017 1408 20 66 1005
11-10-2017 1413 21 65 1005
11-10-2017 1418 20 66 1005
11-10-2017 1423 20 66 971
11-10-2017 1428 20 66 369
11-10-2017 1433 20 66 362
11-10-2017 1438 21 65 361
12-10-2017 3 21 65 357
12-10-2017 8 21 65 355
12-10-2017 13 21 65 356
12-10-2017 18 21 65 358
12-10-2017 23 21 65 355
12-10-2017 28 21 65 359
12-10-2017 33 22 67 351
12-10-2017 38 20 67 342
12-10-2017 43 22 67 350
12-10-2017 48 23 67 999
12-10-2017 53 23 66 996
12-10-2017 58 23 66 991
12-10-2017 63 23 67 983
12-10-2017 68 23 67 980
12-10-2017 73 23 67 989
12-10-2017 78 23 67 991
12-10-2017 83 25 68 986
12-10-2017 88 23 67 986
12-10-2017 93 23 67 988
12-10-2017 98 23 67 988
12-10-2017 103 23 67 988
12-10-2017 108 23 67 988
12-10-2017 113 22 68 988
12-10-2017 118 22 68 988
12-10-2017 123 22 68 989
12-10-2017 128 20 70 988
12-10-2017 133 20 70 989
12-10-2017 138 20 70 989
12-10-2017 143 22 69 989
12-10-2017 148 20 70 989
12-10-2017 153 20 70 991
12-10-2017 158 20 70 991
12-10-2017 163 20 71 991
12-10-2017 168 20 71 990
12-10-2017 173 20 71 990
12-10-2017 178 20 71 990
12-10-2017 183 20 72 991
12-10-2017 188 20 72 991
12-10-2017 193 20 72 990
12-10-2017 198 20 72 990
12-10-2017 203 21 71 990
12-10-2017 208 22 71 990
12-10-2017 213 23 70 990
12-10-2017 218 23 70 990
12-10-2017 223 23 70 990
12-10-2017 228 23 70 990
12-10-2017 233 23 70 990
12-10-2017 238 23 70 990
12-10-2017 243 23 70 990
12-10-2017 248 22 72 990
12-10-2017 253 22 72 992
12-10-2017 258 22 72 992
12-10-2017 263 20 73 992
12-10-2017 268 22 72 993
12-10-2017 273 23 71 992
12-10-2017 278 23 71 992
12-10-2017 283 22 72 993
12-10-2017 288 23 71 992
12-10-2017 293 23 71 992
12-10-2017 298 23 71 992
12-10-2017 303 23 71 992
12-10-2017 308 23 71 992
12-10-2017 313 22 73 992
12-10-2017 318 22 73 992
12-10-2017 323 22 73 992
12-10-2017 328 22 73 993
12-10-2017 333 22 73 992
12-10-2017 338 22 73 992
12-10-2017 343 22 73 992
12-10-2017 348 22 73 992
12-10-2017 353 22 73 992
12-10-2017 358 20 74 989
12-10-2017 363 22 73 987
12-10-2017 368 22 73 982
12-10-2017 373 22 73 977
12-10-2017 378 22 73 972
12-10-2017 383 22 73 973
12-10-2017 388 22 73 974
12-10-2017 393 22 73 974
12-10-2017 398 22 73 971
12-10-2017 403 22 73 968
12-10-2017 408 22 73 959
12-10-2017 413 22 73 945
12-10-2017 418 22 73 925
12-10-2017 423 22 73 927
12-10-2017 428 22 73 906
12-10-2017 433 22 73 907
12-10-2017 438 22 73 889
12-10-2017 443 22 74 891
12-10-2017 448 22 74 872
12-10-2017 453 22 74 859
12-10-2017 458 22 74 862
12-10-2017 463 22 74 860
12-10-2017 468 22 74 846
12-10-2017 473 22 74 840
12-10-2017 478 22 74 851
12-10-2017 483 22 74 851
12-10-2017 488 22 73 842
12-10-2017 493 22 73 857
12-10-2017 498 22 73 836
12-10-2017 503 22 73 841
12-10-2017 508 22 73 841
12-10-2017 513 22 73 821
12-10-2017 518 22 73 813
12-10-2017 523 22 73 732
12-10-2017 528 22 73 711
12-10-2017 533 22 73 721
12-10-2017 538 22 73 721
12-10-2017 543 22 73 715
12-10-2017 548 22 73 726
12-10-2017 553 22 73 702
12-10-2017 558 22 72 695
12-10-2017 563 22 71 732
12-10-2017 568 21 71 754
12-10-2017 573 21 71 727
12-10-2017 578 21 71 706
12-10-2017 583 21 70 725
12-10-2017 588 20 71 727
12-10-2017 593 20 71 702
12-10-2017 598 20 70 685
12-10-2017 603 20 70 706
12-10-2017 608 20 70 711
12-10-2017 613 21 69 730
12-10-2017 618 21 68 682
12-10-2017 623 22 68 724
12-10-2017 628 20 69 718
12-10-2017 633 22 68 746
12-10-2017 638 22 68 777
12-10-2017 643 22 68 785
12-10-2017 648 22 68 740
12-10-2017 653 22 68 737
12-10-2017 658 22 68 712
12-10-2017 663 22 68 764
12-10-2017 668 22 68 685
12-10-2017 673 22 68 654
12-10-2017 678 21 68 616
12-10-2017 683 22 68 605
12-10-2017 688 21 68 599
12-10-2017 693 20 68 621
12-10-2017 698 22 67 654
12-10-2017 703 22 67 665
12-10-2017 708 22 67 666
12-10-2017 713 22 67 656
12-10-2017 718 22 67 656
12-10-2017 723 22 67 643
12-10-2017 728 22 67 659
12-10-2017 733 22 67 633
12-10-2017 738 22 67 606
12-10-2017 743 20 67 698
12-10-2017 748 20 67 722
12-10-2017 753 22 66 752
12-10-2017 758 20 67 719
12-10-2017 763 20 67 644
12-10-2017 768 20 67 641
12-10-2017 773 20 67 622
12-10-2017 778 20 67 684
12-10-2017 783 20 67 682
12-10-2017 788 20 67 708
12-10-2017 793 20 67 706
12-10-2017 798 20 67 751
12-10-2017 803 20 67 716
12-10-2017 808 20 67 696
12-10-2017 813 22 66 682
12-10-2017 818 20 67 673
12-10-2017 823 20 67 679
12-10-2017 828 20 67 669
12-10-2017 833 20 67 633
12-10-2017 838 20 67 629
12-10-2017 843 20 67 660
12-10-2017 848 20 67 731
12-10-2017 853 20 66 707
12-10-2017 858 20 67 740
12-10-2017 863 20 67 778
12-10-2017 868 20 66 801
12-10-2017 873 22 65 824
12-10-2017 878 20 66 800
12-10-2017 883 20 66 792
12-10-2017 888 20 66 788
12-10-2017 893 20 66 835
12-10-2017 898 20 66 834
12-10-2017 903 20 66 813
12-10-2017 908 20 66 841
12-10-2017 913 20 66 885
12-10-2017 918 20 66 905
12-10-2017 923 20 65 916
12-10-2017 928 20 65 929
12-10-2017 933 20 65 936
12-10-2017 938 20 65 946
12-10-2017 943 20 65 960
12-10-2017 948 20 65 966
12-10-2017 953 20 65 968
12-10-2017 958 20 65 971
12-10-2017 963 20 65 981
12-10-2017 968 20 65 983
12-10-2017 973 20 65 986
12-10-2017 978 20 65 988
12-10-2017 983 20 65 992
12-10-2017 988 20 65 995
12-10-2017 993 20 65 997
12-10-2017 998 20 65 998
12-10-2017 1003 20 65 999
12-10-2017 1008 20 65 999
12-10-2017 1013 20 65 999
12-10-2017 1017 20 65 999
12-10-2017 1022 20 65 1000
12-10-2017 1027 20 65 1000
12-10-2017 1032 20 65 999
12-10-2017 1037 20 65 999
12-10-2017 1042 20 65 999
12-10-2017 1047 20 65 999
12-10-2017 1052 20 65 999
12-10-2017 1057 20 65 999
12-10-2017 1062 20 65 999
12-10-2017 1067 20 65 999
12-10-2017 1072 20 65 999
12-10-2017 1077 20 65 999
12-10-2017 1082 20 65 999
12-10-2017 1087 20 65 999
12-10-2017 1092 20 65 999
12-10-2017 1097 20 65 999
12-10-2017 1102 20 65 999
12-10-2017 1107 20 65 342
12-10-2017 1112 20 65 360
12-10-2017 1117 20 65 354
12-10-2017 1122 20 65 353
12-10-2017 1127 20 65 352
12-10-2017 1132 20 65 985
12-10-2017 1137 20 65 984
12-10-2017 1142 20 65 999
12-10-2017 1147 20 65 999
12-10-2017 1152 20 65 351
12-10-2017 1157 20 65 354
12-10-2017 1162 20 65 350
12-10-2017 1167 20 66 352
12-10-2017 1172 20 66 355
12-10-2017 1177 22 65 348
12-10-2017 1182 20 66 348
12-10-2017 1187 20 66 352
12-10-2017 1192 20 66 348
12-10-2017 1197 20 67 349
12-10-2017 1202 20 66 352
12-10-2017 1207 21 65 350
12-10-2017 1212 21 66 355
12-10-2017 1217 23 65 353
12-10-2017 1222 21 66 352
12-10-2017 1227 21 66 355
12-10-2017 1232 21 66 355
12-10-2017 1237 22 66 351
12-10-2017 1242 23 65 352
12-10-2017 1247 21 66 350
12-10-2017 1252 21 67 357
12-10-2017 1257 23 65 353
12-10-2017 1262 21 66 352
12-10-2017 1267 21 66 354
12-10-2017 1272 23 65 353
12-10-2017 1277 21 66 356
12-10-2017 1282 21 66 281
12-10-2017 1287 21 66 282
12-10-2017 1292 21 66 285
12-10-2017 1297 22 66 284
12-10-2017 1302 21 65 287
12-10-2017 1307 21 65 227
12-10-2017 1312 21 65 229
12-10-2017 1317 21 65 228
12-10-2017 1322 21 65 218
12-10-2017 1327 21 65 221
12-10-2017 1332 21 65 311
12-10-2017 1337 21 65 258
12-10-2017 1342 21 65 225
12-10-2017 1347 21 65 220
12-10-2017 1352 21 65 220
12-10-2017 1357 21 65 217
12-10-2017 1362 21 64 232
12-10-2017 1367 21 64 232
12-10-2017 1372 21 64 232
12-10-2017 1377 21 64 235
12-10-2017 1382 21 64 241
12-10-2017 1387 21 64 237
12-10-2017 1392 21 64 242
12-10-2017 1397 21 64 242
12-10-2017 1402 21 64 233
12-10-2017 1407 21 64 310
12-10-2017 1412 21 64 314
12-10-2017 1417 21 64 308
12-10-2017 1422 21 64 490
12-10-2017 1427 21 64 392
12-10-2017 1432 21 65 947
12-10-2017 1437 21 65 954
13-10-2017 2 21 65 956
13-10-2017 7 21 65 954
13-10-2017 12 21 65 947
13-10-2017 17 21 65 955
13-10-2017 22 21 66 946
13-10-2017 27 21 66 932
13-10-2017 32 21 66 929
13-10-2017 37 20 67 930
13-10-2017 42 22 66 936
13-10-2017 47 20 67 933
13-10-2017 52 20 67 938
13-10-2017 57 20 68 919
13-10-2017 62 22 67 940
13-10-2017 67 22 67 939
13-10-2017 72 21 67 940
13-10-2017 77 21 67 930
13-10-2017 82 21 68 939
13-10-2017 87 21 68 929
13-10-2017 92 21 67 926
13-10-2017 97 21 67 931
13-10-2017 102 25 68 940
13-10-2017 107 21 68 935
13-10-2017 112 21 68 917
13-10-2017 117 21 68 926
13-10-2017 122 21 68 944
13-10-2017 127 22 68 942
13-10-2017 132 22 68 936
13-10-2017 137 22 68 933
13-10-2017 142 22 68 938
13-10-2017 147 22 68 933
13-10-2017 152 21 68 937
13-10-2017 157 21 69 938
13-10-2017 162 20 70 926
13-10-2017 167 21 69 937
13-10-2017 172 20 70 942
13-10-2017 177 20 70 944
13-10-2017 182 20 70 945
13-10-2017 187 20 70 943
13-10-2017 192 20 70 936
13-10-2017 197 20 70 942
13-10-2017 202 20 70 936
13-10-2017 207 20 70 937
13-10-2017 212 20 70 938
13-10-2017 217 20 70 936
13-10-2017 222 20 70 935
13-10-2017 227 21 69 933
13-10-2017 232 20 70 935
13-10-2017 237 20 71 940
13-10-2017 242 20 71 936
13-10-2017 247 20 71 941
13-10-2017 252 20 71 923
13-10-2017 257 20 71 932
13-10-2017 262 20 71 942
13-10-2017 267 20 71 932
13-10-2017 272 20 71 931
13-10-2017 277 20 71 934
13-10-2017 282 20 71 933
13-10-2017 287 21 71 925
13-10-2017 292 20 72 937
13-10-2017 297 20 72 922
13-10-2017 302 20 71 934
13-10-2017 307 20 72 940
13-10-2017 312 20 72 933
13-10-2017 317 20 72 941
13-10-2017 322 20 72 931
13-10-2017 327 20 72 933
13-10-2017 332 20 72 925
13-10-2017 337 20 72 937
13-10-2017 342 20 72 943
13-10-2017 347 21 71 928
13-10-2017 352 20 72 930
13-10-2017 357 20 72 922
13-10-2017 362 20 72 906
13-10-2017 367 20 72 904
13-10-2017 372 20 72 885
13-10-2017 377 20 72 869
13-10-2017 382 20 72 847
13-10-2017 387 20 72 831
13-10-2017 392 20 72 816
13-10-2017 397 20 72 828
13-10-2017 402 20 72 817
13-10-2017 407 21 71 806
13-10-2017 412 20 72 804
13-10-2017 417 20 72 803
13-10-2017 422 20 72 779
13-10-2017 427 20 72 764
13-10-2017 432 20 72 768
13-10-2017 437 21 71 749
13-10-2017 442 21 71 757
13-10-2017 447 21 71 751
13-10-2017 452 21 71 737
13-10-2017 457 21 71 734
13-10-2017 462 21 71 727
13-10-2017 467 21 71 706
13-10-2017 472 21 71 703
13-10-2017 477 21 71 678
13-10-2017 482 22 72 655
13-10-2017 487 21 71 672
13-10-2017 492 21 71 678
13-10-2017 497 21 71 692
13-10-2017 502 20 72 699
13-10-2017 507 21 71 712
13-10-2017 512 21 71 716
13-10-2017 517 21 71 687
13-10-2017 522 21 71 737
13-10-2017 527 20 71 729
13-10-2017 532 21 69 687
13-10-2017 537 21 68 651
13-10-2017 542 22 68 690
13-10-2017 547 21 68 733
13-10-2017 552 21 68 742
13-10-2017 557 22 68 713
13-10-2017 562 21 68 718
13-10-2017 567 21 68 708
13-10-2017 572 21 68 689
13-10-2017 577 21 68 678
13-10-2017 582 21 68 726
13-10-2017 587 21 68 750
13-10-2017 592 20 69 703
13-10-2017 597 21 68 715
13-10-2017 602 21 68 715
13-10-2017 607 21 68 748
13-10-2017 612 21 68 756
13-10-2017 617 21 68 745
13-10-2017 622 21 68 775
13-10-2017 627 21 68 774
13-10-2017 632 21 68 805
13-10-2017 637 21 68 792
13-10-2017 642 21 68 778
13-10-2017 647 21 68 768
13-10-2017 652 20 69 795
13-10-2017 657 21 68 797
13-10-2017 662 21 68 804
13-10-2017 667 21 68 787
13-10-2017 672 20 69 774
13-10-2017 677 20 69 757
13-10-2017 682 20 69 711
13-10-2017 687 20 69 729
13-10-2017 692 20 69 723
13-10-2017 697 20 69 725
13-10-2017 702 20 69 740
13-10-2017 707 20 69 762
13-10-2017 712 21 69 774
13-10-2017 717 20 69 727
13-10-2017 722 20 69 737
13-10-2017 727 20 69 743
13-10-2017 732 20 69 784
13-10-2017 737 21 68 761
13-10-2017 742 21 68 748
13-10-2017 747 21 68 730
13-10-2017 752 21 68 717
13-10-2017 757 21 68 703
13-10-2017 762 21 68 701
13-10-2017 767 21 68 707
13-10-2017 772 19 69 726
13-10-2017 777 21 68 708
13-10-2017 782 21 68 709
13-10-2017 787 21 68 714
13-10-2017 792 21 68 730
13-10-2017 797 21 68 714
13-10-2017 802 21 68 713
13-10-2017 807 21 68 746
13-10-2017 812 21 68 773
13-10-2017 817 21 68 769
13-10-2017 822 21 68 795
13-10-2017 827 20 68 805
13-10-2017 832 21 68 800
13-10-2017 837 20 68 787
13-10-2017 842 20 68 817
13-10-2017 847 20 68 834
13-10-2017 852 20 68 851
13-10-2017 857 20 68 853
13-10-2017 862 20 68 859
13-10-2017 867 20 68 867
13-10-2017 872 20 68 880
13-10-2017 877 20 68 875
13-10-2017 882 20 68 856
13-10-2017 887 21 68 849
13-10-2017 892 20 68 864
13-10-2017 897 20 68 879
13-10-2017 902 20 68 888
13-10-2017 907 20 68 882
13-10-2017 912 20 68 872
13-10-2017 917 20 68 856
13-10-2017 922 20 68 876
13-10-2017 927 20 68 878
13-10-2017 932 20 68 897
13-10-2017 937 20 68 895
13-10-2017 942 20 68 906
13-10-2017 947 20 68 912
13-10-2017 952 20 68 922
13-10-2017 957 20 68 914
13-10-2017 962 20 68 911
13-10-2017 967 20 68 923
13-10-2017 972 20 68 916
13-10-2017 977 20 68 921
13-10-2017 982 20 68 911
13-10-2017 987 20 68 926
13-10-2017 992 20 68 928
13-10-2017 997 20 68 915
13-10-2017 1002 20 68 926
13-10-2017 1007 20 68 934
13-10-2017 1012 20 68 929
13-10-2017 1017 20 68 919
13-10-2017 1022 20 68 920
13-10-2017 1027 20 68 922
13-10-2017 1032 20 68 929
13-10-2017 1037 20 68 911
13-10-2017 1042 19 68 933
13-10-2017 1047 20 68 928
13-10-2017 1052 20 68 918
13-10-2017 1057 20 68 931
13-10-2017 1062 20 68 932
13-10-2017 1067 20 68 918
13-10-2017 1072 20 68 922
13-10-2017 1076 21 67 933
13-10-2017 1081 20 68 924
13-10-2017 1086 19 68 925
13-10-2017 1091 20 68 912
13-10-2017 1096 19 68 909
13-10-2017 1101 19 68 929
13-10-2017 1106 19 68 920
13-10-2017 1111 21 67 918
13-10-2017 1116 19 68 290
13-10-2017 1121 19 68 301
13-10-2017 1126 19 68 295
13-10-2017 1131 19 68 294
13-10-2017 1136 21 67 300
13-10-2017 1141 20 68 286
13-10-2017 1146 19 68 295
13-10-2017 1151 20 68 292
13-10-2017 1156 21 67 295
13-10-2017 1161 21 67 302
13-10-2017 1166 21 67 290
13-10-2017 1171 21 67 296
13-10-2017 1176 21 67 292
13-10-2017 1181 21 67 297
13-10-2017 1186 20 67 289
13-10-2017 1191 21 66 299
13-10-2017 1196 23 65 293
13-10-2017 1201 21 66 298
13-10-2017 1206 23 65 284
13-10-2017 1211 23 65 284
13-10-2017 1216 24 65 287
13-10-2017 1221 23 65 286
13-10-2017 1226 22 65 287
13-10-2017 1231 21 65 284
13-10-2017 1236 22 65 287
13-10-2017 1241 22 65 278
13-10-2017 1246 22 65 285
13-10-2017 1251 22 65 286
13-10-2017 1256 22 65 286
13-10-2017 1261 25 63 281
13-10-2017 1266 23 64 281
13-10-2017 1271 23 64 284
13-10-2017 1276 23 64 285
13-10-2017 1281 23 64 284
13-10-2017 1286 24 63 298
13-10-2017 1291 27 63 283
13-10-2017 1296 22 65 277
13-10-2017 1301 23 63 273
13-10-2017 1306 27 63 282
13-10-2017 1311 23 64 281
13-10-2017 1316 26 64 298
13-10-2017 1321 25 63 305
13-10-2017 1326 24 65 301
13-10-2017 1331 24 65 293
13-10-2017 1336 26 64 296
13-10-2017 1341 23 64 298
13-10-2017 1346 25 64 300
13-10-2017 1351 23 64 293
13-10-2017 1356 23 64 297
13-10-2017 1361 23 64 297
13-10-2017 1366 23 64 300
13-10-2017 1371 23 64 294
13-10-2017 1376 26 64 294
13-10-2017 1381 25 63 294
13-10-2017 1386 26 64 301
13-10-2017 1391 26 64 228
13-10-2017 1396 26 64 226
13-10-2017 1401 26 64 295
13-10-2017 1406 26 64 295
13-10-2017 1411 24 65 286
13-10-2017 1416 24 65 816
13-10-2017 1421 25 64 891
13-10-2017 1426 23 67 725
13-10-2017 1431 24 68 910
13-10-2017 1436 23 67 911
14-10-2017 1 24 67 890
14-10-2017 6 22 68 910
14-10-2017 11 23 68 891
14-10-2017 16 23 68 901
14-10-2017 21 25 68 903
14-10-2017 26 25 68 891
14-10-2017 31 25 68 900
14-10-2017 36 24 70 906
14-10-2017 41 24 70 906
14-10-2017 46 25 69 901
14-10-2017 51 25 69 902
14-10-2017 56 25 69 912
14-10-2017 61 25 69 895
14-10-2017 66 25 69 908
14-10-2017 71 24 70 909
14-10-2017 76 25 69 888
14-10-2017 81 25 69 908
14-10-2017 86 25 69 906
14-10-2017 91 25 69 909
14-10-2017 96 24 70 902
14-10-2017 101 24 70 904
14-10-2017 106 24 70 887
14-10-2017 111 24 70 888
14-10-2017 116 24 70 899
14-10-2017 121 24 70 898
14-10-2017 126 24 70 899
14-10-2017 131 24 70 899
14-10-2017 136 24 70 898
14-10-2017 141 24 70 888
14-10-2017 146 24 70 903
14-10-2017 151 24 70 902
14-10-2017 156 24 70 892
14-10-2017 161 24 70 899
14-10-2017 166 24 70 903
14-10-2017 171 24 70 909
14-10-2017 176 24 70 896
14-10-2017 181 24 70 898
14-10-2017 186 24 70 898
14-10-2017 191 24 70 899
14-10-2017 196 24 70 895
14-10-2017 201 24 70 909
14-10-2017 206 25 69 908
14-10-2017 211 25 69 894
14-10-2017 216 24 70 897
14-10-2017 221 25 69 905
14-10-2017 226 25 69 894
14-10-2017 231 24 70 894
14-10-2017 236 25 69 894
14-10-2017 241 25 69 881
14-10-2017 246 24 70 887
14-10-2017 251 25 69 900
14-10-2017 256 24 71 887
14-10-2017 261 24 71 890
14-10-2017 266 24 71 902
14-10-2017 271 24 71 891
14-10-2017 276 24 71 892
14-10-2017 281 24 71 894
14-10-2017 286 24 71 904
14-10-2017 291 24 71 898
14-10-2017 296 24 71 910
14-10-2017 301 24 70 900
14-10-2017 306 24 70 909
14-10-2017 311 24 71 886
14-10-2017 316 24 70 905
14-10-2017 321 24 70 888
14-10-2017 326 24 70 900
14-10-2017 331 24 70 891
14-10-2017 336 24 70 908
14-10-2017 341 24 70 908
14-10-2017 346 24 70 906
14-10-2017 351 24 70 891
14-10-2017 356 24 70 902
14-10-2017 361 24 70 901
14-10-2017 366 24 70 898
14-10-2017 371 24 70 897
14-10-2017 376 24 70 890
14-10-2017 381 24 70 874
14-10-2017 386 24 70 872
14-10-2017 391 24 70 855
14-10-2017 396 24 70 853
14-10-2017 401 24 70 845
14-10-2017 406 24 70 838
14-10-2017 411 24 70 838
14-10-2017 416 24 70 813
14-10-2017 421 24 70 825
14-10-2017 426 24 70 791
14-10-2017 431 24 70 737
14-10-2017 436 24 70 717
14-10-2017 441 24 70 691
14-10-2017 446 24 70 680
14-10-2017 451 24 70 687
14-10-2017 456 24 70 690
14-10-2017 461 23 70 686
14-10-2017 466 23 70 666
14-10-2017 471 23 70 674
14-10-2017 476 24 71 674
14-10-2017 481 24 71 665
14-10-2017 486 23 71 640
14-10-2017 491 22 72 614
14-10-2017 496 23 71 647
14-10-2017 501 23 71 664
14-10-2017 506 23 71 667
14-10-2017 511 23 70 702
14-10-2017 516 23 70 529
14-10-2017 521 23 70 527
14-10-2017 526 23 70 495
14-10-2017 531 23 70 478
14-10-2017 536 21 70 481
14-10-2017 541 21 69 457
14-10-2017 546 22 68 474
14-10-2017 551 21 68 453
14-10-2017 556 23 67 518
14-10-2017 561 23 67 499
14-10-2017 566 21 67 457
14-10-2017 571 23 67 440
14-10-2017 576 23 67 409
14-10-2017 581 22 67 416
14-10-2017 586 22 67 411
14-10-2017 591 22 67 427
14-10-2017 596 20 67 435
14-10-2017 601 20 67 427
14-10-2017 606 20 67 426
14-10-2017 611 22 66 451
14-10-2017 616 20 67 442
14-10-2017 621 20 67 412
14-10-2017 626 20 67 409
14-10-2017 631 20 67 432
14-10-2017 636 20 66 409
14-10-2017 641 20 67 383
14-10-2017 646 20 66 386
14-10-2017 651 20 66 356
14-10-2017 656 20 66 365
14-10-2017 661 20 66 361
14-10-2017 666 20 66 363
14-10-2017 671 20 66 366
14-10-2017 676 20 66 403
14-10-2017 681 20 65 441
14-10-2017 686 20 65 415
14-10-2017 691 20 65 392
14-10-2017 696 20 65 396
14-10-2017 701 20 65 401
14-10-2017 706 20 65 425
14-10-2017 711 20 65 394
14-10-2017 716 20 65 331
14-10-2017 721 20 65 340
14-10-2017 726 20 65 366
14-10-2017 731 20 65 363
14-10-2017 736 20 65 362
14-10-2017 741 20 65 329
14-10-2017 746 20 65 290
14-10-2017 751 20 65 345
14-10-2017 756 20 65 291
14-10-2017 761 20 65 366
14-10-2017 766 20 65 291
14-10-2017 771 20 65 351
14-10-2017 776 20 64 339
14-10-2017 781 20 65 322
14-10-2017 786 20 65 322
14-10-2017 791 20 64 338
14-10-2017 796 20 64 344
14-10-2017 801 20 64 313
14-10-2017 806 20 64 412
14-10-2017 811 20 64 316
14-10-2017 816 20 64 414
14-10-2017 821 20 64 418
14-10-2017 826 20 64 415
14-10-2017 831 20 63 389
14-10-2017 836 20 63 324
14-10-2017 841 20 63 304
14-10-2017 846 20 63 283
14-10-2017 851 20 63 368
14-10-2017 856 20 64 512
14-10-2017 861 20 63 600
14-10-2017 866 20 63 540
14-10-2017 871 20 63 603
14-10-2017 876 20 63 448
14-10-2017 881 20 63 389
